"bidder_id","bidprice","click"
"A293858B",3.52751062717289,0
"A117113B",8.62533198669553,0
"A633257B",1.65108675835654,0
"A631366B",2.05490265972912,0
"A742510B",4.48689951328561,0
"A266374B",6.725294792559,0
"A315186B",7.27553583215922,0
"A307275B",2.79406702844426,0
"A781625B",4.65560739394277,0
"A276890B",6.77113585174084,0
"A878245B",9.0858069434762,0
"A244252B",4.6249579382129,0
"A272495B",7.35400634119287,0
"A300861B",5.04354671109468,0
"A670249B",1.85383871197701,0
"A272250B",7.46966792969033,0
"A878968B",0.00758664216846228,0
"A675820B",1.08315830351785,0
"A537260B",9.42502185702324,0
"A626341B",3.52181345690042,0
"A179701B",4.09710875479504,0
"A251077B",4.03561077313498,0
"A426920B",8.55631239945069,0
"A317837B",3.62661348888651,0
"A209261B",4.39959246199578,0
"A125363B",6.79338223068044,0
"A299356B",2.23223682725802,0
"A106043B",3.35602384060621,0
"A497196B",7.63139029964805,0
"A194224B",4.82836007839069,0
"A653747B",5.04571091150865,0
"A612544B",8.79264171700925,0
"A226094B",3.57421363471076,0
"A513874B",6.44565165508538,0
"A248574B",9.13724521175027,0
"A733267B",3.66269721882418,0
"A39770B",4.08411281881854,0
"A629979B",5.07945388089865,0
"A541110B",4.24734455766156,0
"A536198B",0.292351702228189,0
"A61531B",6.58654065337032,0
"A198335B",1.37961786240339,0
"A906054B",9.7363395569846,0
"A18459B",9.7944027511403,0
"A892363B",5.60599583666772,0
"A717400B",7.74042091565207,0
"A56813B",1.49465298047289,0
"A995924B",7.79398141661659,0
"A252836B",3.19131234195083,0
"A693573B",8.25003291713074,0
"A15667B",2.06029224209487,0
"A733724B",0.414649369195104,0
"A703823B",9.35777312377468,0
"A515966B",4.97884003678337,0
"A625134B",6.34944063844159,0
"A918527B",8.53939696447924,0
"A255361B",7.97014833195135,0
"A460325B",2.12778323097154,0
"A64671B",8.95697334548458,0
"A898663B",8.78565893974155,0
"A97172B",4.46532756788656,0
"A184014B",6.53619717108086,0
"A586915B",9.99861075775698,0
"A710983B",9.06269925413653,0
"A291194B",2.65404519392177,0
"A238169B",8.21700820233673,0
"A802573B",6.46195467794314,0
"A974862B",6.24624413438141,0
"A301946B",2.22324980190024,0
"A547767B",4.23685777466744,0
"A758025B",6.3171433005482,0
"A804156B",5.29491426888853,0
"A417894B",8.21441317442805,0
"A961270B",3.19079579086974,0
"A311820B",0.139360623434186,0
"A661285B",7.1546714217402,0
"A933659B",7.47542314231396,0
"A791521B",5.9392030723393,0
"A506844B",7.27364210179076,0
"A831840B",0.546121320221573,0
"A260030B",3.69766559451818,0
"A760673B",6.6074960748665,0
"A880906B",3.75189142068848,0
"A483596B",4.49152797926217,0
"A884021B",2.80499500688165,0
"A263063B",5.11878346092999,0
"A206902B",7.40789186442271,0
"A136505B",9.74242341239005,0
"A304606B",3.21039711125195,0
"A63693B",4.62876395322382,0
"A636506B",3.51070056902245,0
"A140511B",0.0954364379867911,0
"A395618B",5.66269441507757,0
"A873571B",1.41957106767222,0
"A897639B",6.80833206977695,0
"A60009B",2.10834582336247,0
"A853475B",4.78867797646672,0
"A612361B",1.40903308056295,0
"A661821B",8.11775428242981,0
"A738596B",8.99659711867571,0
"A630720B",8.56353747425601,0
"A431204B",6.86123936902732,0
"A457407B",6.29767328035086,0
"A667619B",5.75314755318686,0
"A150259B",0.0628114677965641,0
"A188671B",7.28739924961701,0
"A210148B",1.31726783001795,0
"A126669B",5.62074762303382,0
"A305528B",3.30338438507169,0
"A132157B",8.2089186925441,0
"A35442B",0.187850608490407,0
"A784243B",3.86388044338673,0
"A250522B",1.89303677529097,0
"A520148B",6.2469045096077,0
"A501929B",9.7276334441267,0
"A760940B",2.28506081271917,0
"A99453B",4.30548818549141,0
"A482683B",6.01728811161593,0
"A243514B",4.86811472568661,0
"A920504B",2.98738224199042,0
"A98135B",7.80874335905537,0
"A678490B",1.37910237535834,0
"A874264B",6.08018816681579,0
"A591522B",7.23251700168476,0
"A702648B",1.53902593068779,0
"A150923B",1.07141681713983,0
"A319725B",3.7538277474232,0
"A961041B",9.35119743458927,0
"A198871B",8.03340064128861,0
"A48145B",1.03265295038,0
"A616331B",4.09045498585328,0
"A100239B",1.59301530104131,0
"A138365B",5.19397467607632,0
"A959696B",0.0578105496242642,0
"A805435B",0.280707201454788,0
"A974200B",6.21055730385706,0
"A77637B",5.1595538854599,0
"A788850B",2.78910194290802,0
"A627043B",3.58329864684492,0
"A181913B",8.55493411421776,0
"A191355B",9.78269827319309,0
"A589384B",6.80071854265407,0
"A830679B",7.44506188668311,0
"A263391B",7.4853949691169,0
"A768143B",8.95788909168914,0
"A727354B",2.5034507852979,0
"A657173B",4.34006332885474,0
"A572276B",3.35777863394469,0
"A302823B",3.94234210485592,0
"A290430B",9.91422088583931,0
"A615757B",5.15886876033619,0
"A914039B",2.38780262880027,0
"A909209B",8.16077976021916,0
"A404984B",3.77455193083733,0
"A635567B",6.36655975366011,0
"A708610B",4.95949087198824,0
"A75584B",8.36827805032954,0
"A739873B",4.57226677332073,0
"A667665B",0.553773012943566,0
"A909763B",7.51362567767501,0
"A683045B",5.44172308640555,0
"A126414B",1.28299669595435,0
"A370591B",7.22341138636693,0
"A919565B",7.31151363346726,0
"A660181B",1.36454425519332,0
"A357984B",3.26598068699241,0
"A430311B",1.26224354142323,0
"A964535B",0.0576931703835726,0
"A909169B",9.89389348775148,0
"A163859B",1.12039733212441,0
"A684427B",6.12082630163059,0
"A779884B",3.65331856766716,0
"A367119B",5.53051256109029,0
"A31873B",0.564800908323377,0
"A44697B",1.8206427176483,0
"A687060B",8.70508954627439,0
"A757338B",4.87482154276222,0
"A828457B",4.50441934866831,0
"A937050B",9.52869867207482,0
"A257186B",9.94126551086083,0
"A469610B",0.766981800552458,0
"A514504B",6.43969106022269,0
"A203629B",2.70024338038638,0
"A123793B",3.9295426546596,0
"A596689B",0.624525889288634,0
"A333423B",3.96737625123933,0
"A495938B",2.04563053324819,0
"A223771B",9.07385006546974,0
"A717280B",3.40815474046394,0
"A616422B",8.42670909361914,0
"A696883B",9.14378169225529,0
"A317323B",1.10342852771282,0
"A32296B",0.966117463540286,0
"A283697B",7.67225664807484,0
"A553379B",6.36316509684548,0
"A71143B",4.53321205917746,0
"A752429B",4.01600128505379,0
"A356674B",0.566985618788749,0
"A322333B",4.81176941655576,0
"A584710B",7.84985143924132,0
"A620494B",8.7529666069895,0
"A843086B",5.66800983855501,0
"A823398B",9.93312812410295,0
"A570503B",2.10136698791757,0
"A30248B",0.168568356893957,0
"A87053B",8.01677740179002,0
"A306491B",7.29933040449396,0
"A933425B",2.85621994640678,0
"A206111B",6.27794727683067,0
"A581883B",3.09214833425358,0
"A700293B",9.24428580328822,0
"A169221B",4.52312636421993,0
"A679146B",0.818788800388575,0
"A628427B",9.06056185485795,0
"A609593B",0.0545999314635992,0
"A271205B",6.2224771711044,0
"A507901B",6.20702702086419,0
"A148703B",8.88234698213637,0
"A634850B",3.61862289253622,0
"A615023B",1.77423520712182,0
"A51004B",4.14335792185739,0
"A428202B",2.97380567295477,0
"A913481B",7.6042899210006,0
"A593898B",1.47678450681269,0
"A663522B",0.802357050124556,0
"A883373B",9.45785612333566,0
"A166155B",9.48262719204649,0
"A401805B",4.20055287890136,0
"A970152B",6.19382227305323,0
"A819316B",6.52295740088448,0
"A967375B",8.03511131089181,0
"A555352B",8.57068967539817,0
"A819947B",3.19421909982339,0
"A562809B",9.74402833497152,0
"A346703B",0.838289270177484,0
"A617655B",8.1571731576696,0
"A716978B",8.72087469091639,0
"A1225B",4.65497630648315,0
"A464034B",5.77751455595717,0
"A706361B",8.30249914433807,0
"A546307B",3.60326026100665,0
"A128429B",6.68426371878013,0
"A225332B",5.83970845676959,0
"A705988B",9.22060968587175,0
"A367803B",1.22745525091887,0
"A103718B",2.03600632958114,0
"A44191B",5.93838195316494,0
"A378332B",4.90129339275882,0
"A620346B",2.04058575443923,0
"A134713B",3.45681195845827,0
"A603632B",3.49932698532939,0
"A642403B",9.07288167392835,0
"A26685B",8.09380789287388,0
"A133056B",8.31648014485836,0
"A722901B",9.62621933082119,0
"A219552B",1.55746774282306,0
"A697012B",1.02030606241897,0
"A43257B",6.37340077431872,0
"A916660B",2.10753803141415,0
"A688735B",7.4108401290141,0
"A463238B",7.30741631239653,0
"A777049B",4.33447840390727,0
"A374658B",0.251998170278966,0
"A328633B",5.65912186633795,0
"A875579B",0.119375875219703,0
"A6342B",8.43611726537347,0
"A487474B",5.84855688735843,0
"A323238B",4.50201394036412,0
"A683028B",7.39115390228108,0
"A238328B",0.553605477325618,0
"A163507B",0.490894506219774,0
"A171195B",0.114968945272267,0
"A541862B",0.44950108975172,0
"A720542B",1.12859222106636,0
"A935640B",4.4287492823787,0
"A234120B",7.00317612383515,0
"A595600B",9.11797672277316,0
"A73974B",7.13838635012507,0
"A836389B",8.63756897626445,0
"A804284B",6.48960134247318,0
"A20206B",2.46557235252112,0
"A514278B",0.764055717736483,0
"A829917B",3.70516388211399,0
"A97611B",5.64140604110435,0
"A841683B",6.95597901707515,0
"A123030B",7.11244066944346,0
"A729743B",6.667657319922,0
"A352684B",9.27424378227443,0
"A205600B",3.50396846188232,0
"A749745B",7.98083691392094,0
"A894730B",3.10478034662083,0
"A338386B",1.55383473960683,0
"A844531B",1.37344917515293,0
"A462485B",4.67587573453784,0
"A627648B",5.60961510520428,0
"A50553B",0.911673826631159,0
"A745980B",4.7223024093546,0
"A732951B",8.06087332079187,0
"A496909B",1.99438518844545,0
"A79525B",8.56419773073867,0
"A611182B",8.26385412598029,0
"A696835B",4.92009911220521,0
"A707613B",3.64988069282845,0
"A526193B",7.6433235197328,0
"A747830B",6.5310698049143,0
"A761436B",4.3992723361589,0
"A673613B",8.18635529372841,0
"A60458B",3.01865654066205,0
"A360847B",3.98946913890541,0
"A593595B",8.22903972119093,0
"A535563B",9.8175058956258,0
"A110930B",0.32111402368173,0
"A619992B",2.94452858390287,0
"A32942B",8.63151719793677,0
"A43598B",6.69458799064159,0
"A514391B",6.9444734044373,0
"A740353B",9.21152610098943,0
"A488652B",3.60102336853743,0
"A472267B",4.92281720740721,0
"A308415B",9.11662603728473,0
"A15970B",9.08747818088159,0
"A951073B",8.8428432890214,0
"A534362B",2.04297810094431,0
"A988820B",2.99310153583065,0
"A838484B",7.3299561208114,0
"A827884B",5.08099868195131,0
"A42408B",0.928891429211944,0
"A484943B",1.09637575922534,0
"A539128B",5.82179044606164,0
"A39288B",4.09073514631018,0
"A14587B",1.20334753766656,0
"A439932B",2.57881672121584,0
"A783234B",2.90643648477271,0
"A273604B",9.59719352656975,0
"A181724B",1.67895700084046,0
"A443557B",2.47089819982648,0
"A99615B",3.24936280725524,0
"A167278B",3.6075314716436,0
"A32614B",4.24256418598816,0
"A970049B",5.00507588265464,0
"A367137B",8.72403116431087,0
"A444559B",2.93345334241167,0
"A563170B",4.30338598787785,0
"A2361B",9.44712860276923,0
"A118974B",1.43322540679947,0
"A62221B",1.11838077194989,0
"A487368B",4.36570446705446,0
"A623595B",5.56591075612232,0
"A289509B",0.922158604953438,0
"A586521B",2.9597305948846,0
"A419125B",2.25405410630628,0
"A700300B",2.45191870490089,0
"A252149B",2.34128176234663,0
"A683940B",4.23067926894873,0
"A10051B",9.73756296327338,0
"A161079B",0.431323435623199,0
"A382707B",9.96545245172456,0
"A712635B",3.05769213708118,0
"A841054B",1.47051170933992,0
"A335903B",3.87676019920036,0
"A37610B",0.577943485695869,0
"A553469B",0.761355739086866,0
"A91636B",7.59555188938975,0
"A524062B",3.40840834425762,0
"A854935B",0.335905968677253,0
"A589576B",7.50218692934141,0
"A61287B",8.08646031422541,0
"A954338B",2.0468028401956,0
"A576226B",3.21188655914739,0
"A450864B",2.01328284107149,0
"A850658B",1.26106488052756,0
"A297031B",2.10674459580332,0
"A419331B",7.10384158417583,0
"A90622B",7.15341470669955,0
"A387713B",5.36606576060876,0
"A513578B",6.32406384451315,0
"A774086B",7.17383914627135,0
"A335523B",0.521741283591837,0
"A695258B",9.23777484800667,0
"A398544B",1.3944998360239,0
"A617002B",0.716570962686092,0
"A828885B",7.45181575417519,0
"A646535B",1.70316976960748,0
"A546563B",0.0466950028203428,0
"A98946B",0.432859954889864,0
"A380627B",2.92381904553622,0
"A143569B",6.98510437039658,0
"A990039B",2.48137570451945,0
"A629629B",1.67704606661573,0
"A151382B",1.66732545243576,0
"A766031B",2.15003669261932,0
"A962895B",0.783210266381502,0
"A105037B",1.9241656945087,0
"A704523B",7.2255810466595,0
"A338160B",1.62692159181461,0
"A586012B",2.28117996361107,0
"A919544B",1.23987180413678,0
"A829537B",8.13507533632219,0
"A741773B",6.4368235389702,0
"A958182B",8.56347916182131,0
"A678362B",8.52094107307494,0
"A218171B",9.74633374018595,0
"A921989B",9.41829517949373,0
"A319770B",7.43946683593094,0
"A964788B",1.49980963673443,0
"A291689B",7.15414925711229,0
"A778527B",3.54198912391439,0
"A200862B",7.10484797600657,0
"A781130B",4.80760652339086,0
"A734879B",8.90511143952608,0
"A778976B",7.32196112163365,0
"A542096B",1.32391559658572,0
"A385079B",2.18934232369065,0
"A813029B",3.90979058109224,0
"A824926B",6.00864223903045,0
"A555585B",5.03799208207056,0
"A854699B",9.12078557303175,0
"A608478B",2.7514713187702,0
"A461991B",2.16988732805476,0
"A343522B",3.36553893517703,0
"A173695B",6.17744170827791,0
"A806041B",5.64395247492939,0
"A596780B",8.69906574254856,0
"A539542B",4.41587053239346,0
"A780641B",4.90145816933364,0
"A959022B",5.95619103172794,0
"A804616B",5.89544353075325,0
"A902273B",2.01371733797714,0
"A857806B",4.99838010175154,0
"A191329B",1.74224665621296,0
"A631795B",5.22076036781073,0
"A748546B",2.00583250261843,0
"A124299B",0.349034301470965,0
"A211477B",0.396065465174615,0
"A207825B",8.94987101200968,0
"A19966B",5.99221793934703,0
"A88386B",6.83555209077895,0
"A371041B",5.50614333711565,0
"A454598B",4.25955203827471,0
"A14777B",6.80763012031093,0
"A419088B",3.63955113338307,0
"A412443B",7.92922852328047,0
"A345096B",3.65648726932704,0
"A852862B",9.56699160160497,0
"A563503B",1.64666986325756,0
"A46105B",6.7744049243629,0
"A887605B",8.31442606635392,0
"A107204B",7.09061277797446,0
"A611605B",4.53048303257674,0
"A916525B",1.10582021065056,0
"A55646B",4.41319914301857,0
"A246093B",3.0699230520986,0
"A22412B",3.0753444833681,0
"A306263B",4.87959030317143,0
"A405102B",7.0971198589541,0
"A481182B",3.27040616190061,0
"A229562B",8.08559129480273,0
"A702540B",5.44497098540887,0
"A599203B",3.41770288534462,0
"A412211B",7.48781493399292,0
"A296975B",7.46973355533555,0
"A279590B",2.24606538657099,0
"A932683B",2.86450937855989,0
"A951603B",5.3351510874927,0
"A392513B",2.53072544699535,0
"A551787B",7.8345890995115,0
"A310923B",1.11446045339108,0
"A882047B",3.46256679622456,0
"A788849B",4.34858228778467,0
"A540069B",7.05790155334398,0
"A951173B",6.0865375213325,0
"A495237B",2.63931066729128,0
"A479306B",8.88091120170429,0
"A217841B",1.95047867484391,0
"A781864B",3.63499186234549,0
"A264619B",1.96476950543001,0
"A705089B",3.79527689889073,0
"A679101B",1.91103522432968,0
"A627952B",3.98162422701716,0
"A390691B",2.03282358590513,0
"A566247B",9.91804179502651,0
"A853519B",5.39320710813627,0
"A837099B",1.26380843343213,0
"A673984B",9.09610190661624,0
"A829971B",5.51816884893924,0
"A276886B",4.84808761859313,0
"A671219B",1.13458340754732,0
"A802994B",4.1157078742981,0
"A256095B",6.03850626386702,0
"A299255B",6.36647299630567,0
"A217159B",5.82199559547007,0
"A360066B",6.574466007296,0
"A800842B",9.10756587516516,0
"A372436B",2.57068417267874,0
"A260306B",8.03151126019657,0
"A690144B",8.12122963601723,0
"A807676B",9.96538999257609,0
"A425686B",5.72579053230584,0
"A474700B",9.6788457268849,0
"A845747B",3.84372352389619,0
"A259940B",4.34673954267055,0
"A138972B",0.525077409110963,0
"A264833B",6.44629385555163,0
"A703838B",6.27706746570766,0
"A13476B",4.0594695485197,0
"A762839B",8.92238437430933,0
"A656588B",0.954967057332397,0
"A6962B",9.22876418102533,0
"A699984B",8.56814980506897,0
"A687298B",5.95101479673758,0
"A399235B",1.66504823602736,0
"A160901B",1.11921085743234,0
"A546545B",6.62286865292117,0
"A123457B",2.62724161613733,0
"A353300B",2.66191496746615,0
"A670658B",0.978041801135987,0
"A104805B",2.90543311275542,0
"A829991B",2.36489672446623,0
"A839086B",6.04710269253701,0
"A532128B",6.62818111712113,0
"A593901B",7.73868712363765,0
"A833247B",3.06395291583613,0
"A54244B",4.99010950792581,0
"A499045B",7.95860691694543,0
"A957175B",4.27998146042228,1
"A157120B",9.13469711784273,0
"A578562B",2.39720659330487,0
"A199592B",2.29524962138385,0
"A234018B",4.33513925876468,0
"A747792B",9.90706678014249,0
"A715242B",2.56256667664275,0
"A788296B",6.08291433658451,0
"A148212B",5.18305449513718,0
"A825265B",5.83702196832746,0
"A798680B",3.31356688402593,0
"A821987B",5.54596735397354,0
"A351795B",8.370506381616,0
"A48225B",5.47683046897873,0
"A920487B",5.38919957587495,0
"A691315B",3.19439539685845,0
"A521021B",8.58972002286464,0
"A555116B",7.52253219252452,0
"A186479B",3.28026634408161,0
"A640298B",8.82148561999202,0
"A75357B",5.55425414349884,0
"A498561B",2.28080211440101,0
"A132569B",1.57921787584201,0
"A695480B",7.65291981166229,0
"A479464B",9.72943014930934,0
"A148240B",3.63644316326827,0
"A647131B",4.76668984396383,0
"A108554B",5.30204258160666,0
"A213313B",2.66439655097201,0
"A587111B",5.52267545834184,0
"A631265B",9.53206528211012,0
"A249304B",2.94731569243595,0
"A992510B",7.68245581770316,0
"A338886B",2.85366734489799,0
"A322452B",2.90872781537473,0
"A417129B",5.32127001555637,0
"A211146B",7.41218575974926,0
"A502151B",2.97623660648242,0
"A918502B",0.96742429304868,0
"A718425B",7.41904465015978,0
"A743610B",1.04140863521025,0
"A283257B",5.61929649207741,0
"A249450B",0.284266469534487,0
"A513761B",1.80708629311994,0
"A643024B",3.28691284637898,0
"A773853B",9.90655906964093,0
"A72153B",5.51762758055702,0
"A716378B",7.00907841324806,0
"A281415B",3.94170329207554,0
"A637257B",2.57313182810321,0
"A719693B",3.99080453906208,0
"A862119B",6.82639017002657,0
"A118580B",3.82414396852255,0
"A139216B",5.20349130500108,0
"A792242B",9.90522165317088,0
"A697133B",3.84895625524223,0
"A489188B",4.52891438733786,0
"A278747B",9.30773856583983,0
"A106610B",2.97219444764778,0
"A49279B",7.63371012173593,0
"A391714B",0.242548037786037,0
"A877595B",4.50148776406422,0
"A772027B",5.07985932985321,0
"A560094B",2.6705995737575,0
"A552984B",5.17129344400018,0
"A977665B",6.3769692578353,0
"A558033B",6.06406528968364,0
"A541709B",9.34094943339005,0
"A177425B",3.12880576588213,0
"A773034B",6.57707335427403,0
"A378960B",2.8229142841883,0
"A418622B",6.39186886604875,0
"A917022B",9.83556947438046,0
"A352630B",0.459547897335142,0
"A822119B",9.28157846210524,0
"A82851B",2.88387932348996,0
"A989324B",4.49343008222058,0
"A733856B",5.80008022021502,0
"A367312B",2.68419771455228,0
"A65885B",6.85281670885161,0
"A992287B",1.74224165035412,0
"A497406B",6.79244763217866,0
"A650845B",0.679568334016949,0
"A492309B",7.09780592238531,0
"A775155B",7.35035772668198,0
"A42837B",7.98003180650994,0
"A177429B",7.45205444283783,0
"A305012B",1.83624088298529,0
"A932542B",1.14453352987766,0
"A319713B",1.71471006702632,0
"A298069B",7.89242159342393,0
"A883081B",2.64974441612139,0
"A439717B",9.09377771895379,0
"A214553B",9.8837573104538,0
"A782260B",4.45551433833316,0
"A717950B",5.32982800155878,0
"A390481B",6.02947680046782,0
"A892315B",9.65151376323774,0
"A481180B",1.90124329645187,0
"A615785B",2.3714563716203,0
"A248573B",6.49391851387918,0
"A482180B",2.16364543652162,0
"A328577B",3.94172532018274,0
"A258994B",1.9944062596187,0
"A690944B",2.98518582712859,0
"A147220B",9.47706551523879,0
"A11936B",6.54921915149316,0
"A810989B",5.81589833600447,0
"A946841B",4.45260444190353,0
"A684720B",7.10050984285772,0
"A337226B",8.94899877719581,0
"A530434B",0.188805293291807,0
"A231089B",3.08821587823331,0
"A602127B",6.32726205745712,0
"A869173B",9.51019661035389,1
"A106588B",9.80755436001346,0
"A629486B",5.81022932194173,0
"A225845B",1.38150706421584,0
"A878360B",7.83072330057621,0
"A389412B",2.52471496118233,0
"A444383B",6.22958661289886,0
"A721885B",7.43090644711629,0
"A73819B",5.56849227054045,0
"A367393B",2.11031862301752,0
"A45340B",1.33589729433879,0
"A154424B",2.73928718874231,0
"A935136B",8.95420011365786,0
"A833287B",1.76777074346319,0
"A3843B",2.87247874774039,0
"A713564B",1.58777465345338,0
"A355580B",6.00190774071962,0
"A736534B",1.36067640269175,0
"A891297B",4.14215353550389,0
"A761198B",5.13077214825898,0
"A331322B",5.66837267018855,0
"A436719B",0.388026398140937,0
"A117938B",7.09388009272516,0
"A114207B",3.57185224769637,0
"A203368B",4.80663089780137,0
"A637136B",7.36518854741007,0
"A219154B",4.32209150632843,0
"A211950B",7.36373321851715,0
"A168586B",3.31646435894072,0
"A380217B",1.72076663933694,0
"A807870B",7.42541756015271,0
